Date,Admission No,Student Name,Class,Status,Reason
2026-01-09,ADM-1300,Lawrence Musalia,Grade 5 A,ABSENT,OTHER
2026-01-09,ADM-1301,Veronica Mutiso,Grade 5 A,PRESENT,
2026-01-09,ADM-1302,Dorcas Syombua,Grade 5 A,PRESENT,
2026-01-09,ADM-1303,Brian Omondi,Grade 5 A,PRESENT,
2026-01-09,ADM-1304,Priscilla Wafula,Grade 5 A,PRESENT,
2026-01-09,ADM-1305,Patrick Tanui,Grade 5 A,PRESENT,
2026-01-09,ADM-1306,Anthony Kimeu,Grade 5 A,PRESENT,
2026-01-09,ADM-1307,Kennedy Achieng,Grade 5 A,PRESENT,
2026-01-09,ADM-1308,Doreen Makokha,Grade 5 A,PRESENT,
2026-01-09,ADM-1309,Ibrahim Natepo,Grade 5 A,PRESENT,
2026-01-09,ADM-1310,Kipchoge Adhiambo,Grade 5 A,PRESENT,
2026-01-09,ADM-1311,Amos Chepkirui,Grade 5 A,PRESENT,
2026-01-09,ADM-1312,Esther Kipsang,Grade 5 A,PRESENT,
2026-01-09,ADM-1313,Shalom Kimutai,Grade 5 A,PRESENT,
2026-01-09,ADM-1314,Donald Njenga,Grade 5 A,PRESENT,
2026-01-09,ADM-1315,Abigail Kinyua,Grade 5 A,PRESENT,
2026-01-09,ADM-1316,Winfred Kariuki,Grade 5 A,PRESENT,
2026-01-09,ADM-1317,Ian Omar,Grade 5 A,PRESENT,
2026-01-09,ADM-1318,Teresia Mutuku,Grade 5 A,PRESENT,
2026-01-09,ADM-1319,Trevor Adhiambo,Grade 5 A,PRESENT,
2026-01-09,ADM-1320,George Okello,Grade 5 A,PRESENT,
2026-01-09,ADM-1321,Dorcas Maina,Grade 5 A,PRESENT,
2026-01-09,ADM-1322,Sonia Simiyu,Grade 5 A,PRESENT,
2026-01-09,ADM-1323,Daniel Maina,Grade 5 A,PRESENT,
2026-01-09,ADM-1324,Tabitha Sironka,Grade 5 A,PRESENT,
2026-01-09,ADM-1325,Veronica Pekeri,Grade 5 B,PRESENT,
2026-01-09,ADM-1326,Peter Mwakisha,Grade 5 B,PRESENT,
2026-01-09,ADM-1327,Florence Kipsang,Grade 5 B,ABSENT,TRAVEL
2026-01-09,ADM-1328,Anthony Namukuru,Grade 5 B,PRESENT,
2026-01-09,ADM-1329,Sophia Wekesa,Grade 5 B,PRESENT,
2026-01-09,ADM-1330,Edna Nzioka,Grade 5 B,PRESENT,
2026-01-09,ADM-1331,Samuel Anyango,Grade 5 B,PRESENT,
2026-01-09,ADM-1332,Stephen Nzioka,Grade 5 B,PRESENT,
2026-01-09,ADM-1333,Rebecca Muthoka,Grade 5 B,PRESENT,
2026-01-09,ADM-1334,Alice Kirimi,Grade 5 B,PRESENT,
2026-01-09,ADM-1335,Lawrence Mugambi,Grade 5 B,PRESENT,
2026-01-09,ADM-1336,Mark Kinyua,Grade 5 B,PRESENT,
2026-01-09,ADM-1337,Rebecca Sichangi,Grade 5 B,PRESENT,
2026-01-09,ADM-1338,Sophia Mwinyi,Grade 5 B,PRESENT,
2026-01-09,ADM-1339,Wesley Pekeri,Grade 5 B,PRESENT,
2026-01-09,ADM-1340,Beatrice Mutua,Grade 5 B,PRESENT,
2026-01-09,ADM-1341,Gideon Farah,Grade 5 B,PRESENT,
2026-01-09,ADM-1342,Doreen Obiero,Grade 5 B,PRESENT,
2026-01-09,ADM-1343,Esther Wanjala,Grade 5 B,PRESENT,
2026-01-09,ADM-1344,Joshua Ambani,Grade 5 B,ABSENT,FUNERAL
2026-01-09,ADM-1345,Brian Chepkoech,Grade 5 B,PRESENT,
2026-01-09,ADM-1346,Rachael Gitau,Grade 5 B,PRESENT,
2026-01-09,ADM-1347,Olivia Wanjala,Grade 5 B,PRESENT,
2026-01-09,ADM-1348,Amos Nzioka,Grade 5 B,PRESENT,
2026-01-09,ADM-1349,Anthony Kirimi,Grade 5 B,PRESENT,
2026-01-09,ADM-1350,Wesley Bii,Grade 5 B,PRESENT,
2026-01-09,ADM-1351,Godfrey Lugalia,Grade 5 B,PRESENT,
2026-01-09,ADM-1352,Joyce Chebet,Grade 5 B,PRESENT,
2026-01-09,ADM-1353,Stephen Tianai,Grade 5 B,PRESENT,
2026-01-09,ADM-1354,Patrick Barasa,Grade 5 B,PRESENT,
2026-01-09,ADM-1355,Meshack Wamalwa,Grade 5 B,PRESENT,
2026-01-09,ADM-1356,Kipchoge Kamau,Grade 5 B,PRESENT,
2026-01-09,ADM-1357,Dorcas Mugo,Grade 6 A,PRESENT,
2026-01-09,ADM-1358,Karen Korir,Grade 6 A,PRESENT,
2026-01-09,ADM-1359,Andrew Juma,Grade 6 A,PRESENT,
2026-01-09,ADM-1360,Gideon Mburu,Grade 6 A,PRESENT,
2026-01-09,ADM-1361,Ian Ali,Grade 6 A,PRESENT,
2026-01-09,ADM-1362,Monica Odhiambo,Grade 6 A,PRESENT,
2026-01-09,ADM-1363,John Barasa,Grade 6 A,PRESENT,
2026-01-09,ADM-1364,Winfred Ambani,Grade 6 A,PRESENT,
2026-01-09,ADM-1365,Edwin Tianai,Grade 6 A,PRESENT,
2026-01-09,ADM-1366,Harrison Kimutai,Grade 6 A,PRESENT,
2026-01-09,ADM-1367,Charity Tuwei,Grade 6 A,PRESENT,
2026-01-09,ADM-1368,Stephen Wanjiku,Grade 6 A,PRESENT,
2026-01-09,ADM-1369,Catherine Igweta,Grade 6 A,PRESENT,
2026-01-09,ADM-1370,Joyce Ndungu,Grade 6 A,PRESENT,
2026-01-09,ADM-1371,Agnes Igweta,Grade 6 A,PRESENT,
2026-01-09,ADM-1372,Tabitha Owino,Grade 6 A,PRESENT,
2026-01-09,ADM-1373,Donald Auma,Grade 6 A,PRESENT,
2026-01-09,ADM-1374,Luke Gitau,Grade 6 A,PRESENT,
2026-01-09,ADM-1375,James Kathambi,Grade 6 A,PRESENT,
2026-01-09,ADM-1376,Diana Njuguna,Grade 6 A,PRESENT,
2026-01-09,ADM-1377,Winnie Odhiambo,Grade 6 A,PRESENT,
2026-01-09,ADM-1378,Abigail Mganga,Grade 6 A,PRESENT,
2026-01-09,ADM-1379,Peninah Korir,Grade 6 A,ABSENT,OTHER
2026-01-09,ADM-1380,Nathaniel Kimeu,Grade 6 A,PRESENT,
2026-01-09,ADM-1381,Gladys Ali,Grade 6 A,PRESENT,
2026-01-09,ADM-1382,Esther Suleiman,Grade 6 A,PRESENT,
2026-01-09,ADM-1383,Emmanuel Mutiso,Grade 6 A,PRESENT,
2026-01-09,ADM-1384,Francis Omar,Grade 6 A,PRESENT,
2026-01-09,ADM-1385,Tabitha Mugambi,Grade 6 A,PRESENT,
2026-01-09,ADM-1386,Brian Namukuru,Grade 6 A,PRESENT,
2026-01-09,ADM-1387,Yvonne Kinyua,Grade 6 A,PRESENT,
2026-01-09,ADM-1388,Maureen Akoth,Grade 6 B,PRESENT,
2026-01-09,ADM-1389,Damaris Mwirigi,Grade 6 B,PRESENT,
2026-01-09,ADM-1390,Alex Sein,Grade 6 B,PRESENT,
2026-01-09,ADM-1391,Dennis Otieno,Grade 6 B,PRESENT,
2026-01-09,ADM-1392,George Gatwiri,Grade 6 B,PRESENT,
2026-01-09,ADM-1393,Grace Otieno,Grade 6 B,PRESENT,
2026-01-09,ADM-1394,Mark Korir,Grade 6 B,PRESENT,
2026-01-09,ADM-1395,Lilian Muthoka,Grade 6 B,PRESENT,
2026-01-09,ADM-1396,Wesley Onyango,Grade 6 B,PRESENT,
2026-01-09,ADM-1397,Donald Obiero,Grade 6 B,PRESENT,
2026-01-09,ADM-1398,Daniel Nandwa,Grade 6 B,LATE,REPORTED LATE
2026-01-09,ADM-1399,Ibrahim Wambua,Grade 6 B,PRESENT,
2026-01-09,ADM-1400,Grace Khisa,Grade 6 B,PRESENT,
2026-01-09,ADM-1401,Nancy Anyango,Grade 6 B,PRESENT,
2026-01-09,ADM-1402,Amos Kithinji,Grade 6 B,PRESENT,
2026-01-09,ADM-1403,Kevin Barasa,Grade 6 B,PRESENT,
2026-01-09,ADM-1404,Felix Owuor,Grade 6 B,PRESENT,
2026-01-09,ADM-1405,Patrick Kombo,Grade 6 B,PRESENT,
2026-01-09,ADM-1406,Beth Kilonzo,Grade 6 B,PRESENT,
2026-01-09,ADM-1407,Karen Adhiambo,Grade 6 B,PRESENT,
2026-01-09,ADM-1408,Joshua Leshan,Grade 6 B,PRESENT,
2026-01-09,ADM-1409,Eunice Bunoro,Grade 6 B,PRESENT,
2026-01-09,ADM-1410,Karen Choge,Grade 6 B,PRESENT,
2026-01-09,ADM-1411,Priscilla Owino,Grade 6 B,ABSENT,SICKNESS
2026-01-09,ADM-1412,Moses Khaemba,Grade 6 B,PRESENT,
2026-01-09,ADM-1413,Beth Kimutai,Grade 6 B,PRESENT,
2026-01-09,ADM-1414,Timothy Kioko,Grade 6 B,PRESENT,
2026-01-09,ADM-1415,Winnie Ruto,Grade 6 B,PRESENT,
2026-01-09,ADM-1416,Daniel Omondi,Grade 6 B,PRESENT,
2026-01-09,ADM-1417,Hannah Muthoka,Grade 6 B,PRESENT,
2026-01-09,ADM-1418,Gideon Omollo,Grade 6 B,PRESENT,
2026-01-09,ADM-1419,Catherine Zawadi,Grade 7 A,PRESENT,
2026-01-09,ADM-1420,Nancy Maundu,Grade 7 A,PRESENT,
2026-01-09,ADM-1421,Nicholas Njeru,Grade 7 A,LATE,REPORTED LATE
2026-01-09,ADM-1422,Godfrey Nzioka,Grade 7 A,PRESENT,
2026-01-09,ADM-1423,Sophia Ruto,Grade 7 A,PRESENT,
2026-01-09,ADM-1424,Olivia Chemtai,Grade 7 A,PRESENT,
2026-01-09,ADM-1425,Amara Odera,Grade 7 A,PRESENT,
2026-01-09,ADM-1426,Hellen Sichangi,Grade 7 A,PRESENT,
2026-01-09,ADM-1427,David Omollo,Grade 7 A,PRESENT,
2026-01-09,ADM-1428,Kennedy Kaelo,Grade 7 A,PRESENT,
2026-01-09,ADM-1429,Kevin Chemtai,Grade 7 A,PRESENT,
2026-01-09,ADM-1430,Francis Okello,Grade 7 A,PRESENT,
2026-01-09,ADM-1431,Charity Owino,Grade 7 A,PRESENT,
2026-01-09,ADM-1432,Elijah Ochieng,Grade 7 A,PRESENT,
2026-01-09,ADM-1433,Olivia Pashua,Grade 7 A,PRESENT,
2026-01-09,ADM-1434,Fridah Obiero,Grade 7 A,PRESENT,
2026-01-09,ADM-1435,Julia Wanjiku,Grade 7 A,PRESENT,
2026-01-09,ADM-1436,Felix Odhiambo,Grade 7 A,PRESENT,
2026-01-09,ADM-1437,Karen Chemtai,Grade 7 B,PRESENT,
2026-01-09,ADM-1438,Kipchoge Omar,Grade 7 B,PRESENT,
2026-01-09,ADM-1439,James Kosgei,Grade 7 B,PRESENT,
2026-01-09,ADM-1440,Andrew Syombua,Grade 7 B,PRESENT,
2026-01-09,ADM-1441,Damaris Kinyua,Grade 7 B,PRESENT,
2026-01-09,ADM-1442,Felix Tuwei,Grade 7 B,PRESENT,
2026-01-09,ADM-1443,Teresia Tanui,Grade 7 B,PRESENT,
2026-01-09,ADM-1444,Benjamin Wafula,Grade 7 B,PRESENT,
2026-01-09,ADM-1445,John Mwakisha,Grade 7 B,PRESENT,
2026-01-09,ADM-1446,Julius Bunoro,Grade 7 B,PRESENT,
2026-01-09,ADM-1447,Kipchoge Khisa,Grade 7 B,PRESENT,
2026-01-09,ADM-1448,George Anyango,Grade 7 B,PRESENT,
2026-01-09,ADM-1449,James Choge,Grade 7 B,PRESENT,
2026-01-09,ADM-1450,Irene Njenga,Grade 7 B,PRESENT,
2026-01-09,ADM-1451,Mercy Auma,Grade 7 B,PRESENT,
2026-01-09,ADM-1452,Victor Barasa,Grade 7 B,PRESENT,
2026-01-09,ADM-1453,Zipporah Nzomo,Grade 7 B,PRESENT,
2026-01-09,ADM-1454,Eric Salim,Grade 7 B,PRESENT,
2026-01-09,ADM-1455,Mercy Wafula,Grade 7 C,PRESENT,
2026-01-09,ADM-1456,Damaris Wanjiku,Grade 7 C,PRESENT,
2026-01-09,ADM-1457,Maureen Kipsang,Grade 7 C,PRESENT,
2026-01-09,ADM-1458,Tabitha Metto,Grade 7 C,PRESENT,
2026-01-09,ADM-1459,Felix Kamau,Grade 7 C,PRESENT,
2026-01-09,ADM-1460,Caleb Nzioka,Grade 7 C,PRESENT,
2026-01-09,ADM-1461,Frank Tianai,Grade 7 C,PRESENT,
2026-01-09,ADM-1462,Sarah Ciawi,Grade 7 C,ABSENT,FUNERAL
2026-01-09,ADM-1463,Joyce Owino,Grade 7 C,PRESENT,
2026-01-09,ADM-1464,Edna Auma,Grade 7 C,PRESENT,
2026-01-09,ADM-1465,Harrison Kinyua,Grade 7 C,PRESENT,
2026-01-09,ADM-1466,Julius Kithinji,Grade 7 C,PRESENT,
2026-01-09,ADM-1467,Hillary Kariuki,Grade 7 C,PRESENT,
2026-01-09,ADM-1468,Lawrence Auma,Grade 7 C,PRESENT,
2026-01-09,ADM-1469,William Kinyua,Grade 7 C,PRESENT,
2026-01-09,ADM-1470,Gloria Tanui,Grade 7 C,PRESENT,
2026-01-09,ADM-1471,Susan Kimutai,Grade 7 C,PRESENT,
2026-01-09,ADM-1472,Fridah Zawadi,Grade 7 C,PRESENT,
2026-01-09,ADM-1473,Charity Simiyu,Grade 8 A,PRESENT,
2026-01-09,ADM-1474,Brian Abdi,Grade 8 A,PRESENT,
2026-01-09,ADM-1475,Amos Mwirigi,Grade 8 A,PRESENT,
2026-01-09,ADM-1476,Samuel Owuor,Grade 8 A,LATE,REPORTED LATE
2026-01-09,ADM-1477,Tabitha Muthoka,Grade 8 A,PRESENT,
2026-01-09,ADM-1478,Beatrice Ruto,Grade 8 A,PRESENT,
2026-01-09,ADM-1479,Olivia Kosgei,Grade 8 A,PRESENT,
2026-01-09,ADM-1480,Florence Musalia,Grade 8 A,PRESENT,
2026-01-09,ADM-1481,Veronica Kithinji,Grade 8 A,PRESENT,
2026-01-09,ADM-1482,Mercy Kinyua,Grade 8 A,PRESENT,
2026-01-09,ADM-1483,Sharon Mburu,Grade 8 A,PRESENT,
2026-01-09,ADM-1484,Amos Bii,Grade 8 A,PRESENT,
2026-01-09,ADM-1485,Edna Sironka,Grade 8 A,PRESENT,
2026-01-09,ADM-1486,Yvonne Mwende,Grade 8 A,PRESENT,
2026-01-09,ADM-1487,Harrison Gatwiri,Grade 8 A,ABSENT,SICKNESS
2026-01-09,ADM-1488,Nancy Kioko,Grade 8 A,PRESENT,
2026-01-09,ADM-1489,Winnie Kigen,Grade 8 A,PRESENT,
2026-01-09,ADM-1490,Andrew Kiptum,Grade 8 A,PRESENT,
2026-01-09,ADM-1491,Damaris Njeri,Grade 8 A,PRESENT,
2026-01-09,ADM-1492,Benjamin Ruto,Grade 8 A,PRESENT,
2026-01-09,ADM-1493,Michael Nasimiyu,Grade 8 A,PRESENT,
2026-01-09,ADM-1494,Moses Mwirigi,Grade 8 A,PRESENT,
2026-01-09,ADM-1495,Hannah Naisoi,Grade 8 B,PRESENT,
2026-01-09,ADM-1496,Winnie Wafula,Grade 8 B,PRESENT,
2026-01-09,ADM-1497,Godfrey Githinji,Grade 8 B,PRESENT,
2026-01-09,ADM-1498,Michael Musalia,Grade 8 B,PRESENT,
2026-01-09,ADM-1499,Eric Mwanzia,Grade 8 B,PRESENT,
2026-01-09,ADM-1500,Grace Obiero,Grade 8 B,PRESENT,
2026-01-09,ADM-1501,Faith Akoth,Grade 8 B,PRESENT,
2026-01-09,ADM-1502,Patrick Ndungu,Grade 8 B,PRESENT,
2026-01-09,ADM-1503,Amara Igweta,Grade 8 B,PRESENT,
2026-01-09,ADM-1504,Victor Mwinyi,Grade 8 B,PRESENT,
2026-01-09,ADM-1505,Thomas Chepkoech,Grade 8 B,PRESENT,
2026-01-09,ADM-1506,Patrick Lugalia,Grade 8 B,PRESENT,
2026-01-09,ADM-1507,Diana Kipchumba,Grade 8 B,PRESENT,
2026-01-09,ADM-1508,Anthony Wafula,Grade 8 B,PRESENT,
2026-01-09,ADM-1509,Veronica Sironka,Grade 8 B,PRESENT,
2026-01-09,ADM-1510,Caroline Chemtai,Grade 8 B,PRESENT,
2026-01-09,ADM-1511,Julius Kimeu,Grade 8 B,PRESENT,
2026-01-09,ADM-1512,Beth Wambui,Grade 8 B,PRESENT,
2026-01-09,ADM-1513,William Chepkirui,Grade 8 B,PRESENT,
2026-01-09,ADM-1514,Patrick Kilonzo,Grade 8 B,PRESENT,
2026-01-09,ADM-1515,Sophia Kimutai,Grade 8 B,PRESENT,
2026-01-09,ADM-1516,Frank Wamalwa,Grade 8 B,PRESENT,
2026-01-09,ADM-1517,Sarah Hassan,Grade 9 A,PRESENT,
2026-01-09,ADM-1518,Peninah Khaemba,Grade 9 A,PRESENT,
2026-01-09,ADM-1519,Gideon Chepkirui,Grade 9 A,PRESENT,
2026-01-09,ADM-1520,Kiplangat Mwangi,Grade 9 A,PRESENT,
2026-01-09,ADM-1521,Cynthia Kitonga,Grade 9 A,PRESENT,
2026-01-09,ADM-1522,Edwin Nassor,Grade 9 A,PRESENT,
2026-01-09,ADM-1523,Dorcas Mwanzia,Grade 9 A,PRESENT,
2026-01-09,ADM-1524,Vincent Otieno,Grade 9 A,PRESENT,
2026-01-09,ADM-1525,Brian Muthoka,Grade 9 A,PRESENT,
2026-01-09,ADM-1526,Yvonne Kiprop,Grade 9 A,PRESENT,
2026-01-09,ADM-1527,Peter Ali,Grade 9 A,PRESENT,
2026-01-09,ADM-1528,Simon Obiero,Grade 9 A,LATE,REPORTED LATE
2026-01-09,ADM-1529,Beatrice Gatwiri,Grade 9 A,PRESENT,
2026-01-09,ADM-1530,Ibrahim Ali,Grade 9 A,PRESENT,
2026-01-09,ADM-1531,Winnie Gatwiri,Grade 9 A,PRESENT,
2026-01-09,ADM-1532,Gladys Kamau,Grade 9 A,PRESENT,
2026-01-09,ADM-1533,Kevin Mbithe,Grade 9 A,PRESENT,
2026-01-09,ADM-1534,Lilian Mburu,Grade 9 A,PRESENT,
2026-01-09,ADM-1535,Hillary Owino,Grade 9 A,PRESENT,
2026-01-09,ADM-1536,Caleb Hassan,Grade 9 A,PRESENT,
2026-01-09,ADM-1537,Trevor Maina,Grade 9 A,PRESENT,
2026-01-09,ADM-1538,Grace Waweru,Grade 9 A,PRESENT,
2026-01-09,ADM-1539,Simon Mwirigi,Grade 9 B,PRESENT,
2026-01-09,ADM-1540,Emmanuel Abdalla,Grade 9 B,PRESENT,
2026-01-09,ADM-1541,Sarah Kithinji,Grade 9 B,PRESENT,
2026-01-09,ADM-1542,Patrick Sironka,Grade 9 B,PRESENT,
2026-01-09,ADM-1543,Susan Mutoro,Grade 9 B,PRESENT,
2026-01-09,ADM-1544,Joseph Maina,Grade 9 B,PRESENT,
2026-01-09,ADM-1545,Brenda Kariuki,Grade 9 B,PRESENT,
2026-01-09,ADM-1546,Nathaniel Njeri,Grade 9 B,PRESENT,
2026-01-09,ADM-1547,Benjamin Langat,Grade 9 B,PRESENT,
2026-01-09,ADM-1548,Tabitha Mutua,Grade 9 B,PRESENT,
2026-01-09,ADM-1549,Moses Syombua,Grade 9 B,PRESENT,
2026-01-09,ADM-1550,Godfrey Wambua,Grade 9 B,PRESENT,
2026-01-09,ADM-1551,Charity Kimeu,Grade 9 B,PRESENT,
2026-01-09,ADM-1552,Gloria Chemtai,Grade 9 B,PRESENT,
2026-01-09,ADM-1553,Godfrey Makhoha,Grade 9 B,PRESENT,
2026-01-09,ADM-1554,Lawrence Wafula,Grade 9 B,PRESENT,
2026-01-09,ADM-1555,Benjamin Juma,Grade 9 B,PRESENT,
2026-01-09,ADM-1556,Veronica Mugo,Grade 9 B,PRESENT,
2026-01-09,ADM-1557,Harrison Odera,Grade 9 B,PRESENT,
2026-01-09,ADM-1558,Peter Igweta,Grade 9 B,PRESENT,
2026-01-09,ADM-1559,Monica Anyango,Grade 9 B,PRESENT,
2026-01-09,ADM-1560,Daniel Kamau,Grade 9 B,PRESENT,
